doi,category
10.1523/jneurosci.1960-17.2018,development/plasticity/repair
10.1523/jneurosci.3030-17.2018,neurobiology of disease
10.1523/jneurosci.0264-17.2018,behavioral/cognitive
10.1523/jneurosci.0201-18.2018,neurobiology of disease
10.1523/jneurosci.1280-17.2018,neurobiology of disease
10.1523/jneurosci.2751-17.2018,cellular/molecular
10.1523/jneurosci.3291-17.2018,behavioral/cognitive
10.1523/jneurosci.3644-17.2018,systems/circuits
10.1523/jneurosci.2639-17.2018,behavioral/cognitive
10.1523/jneurosci.2747-17.2018,behavioral/cognitive
10.1523/jneurosci.1745-17.2018,behavioral/cognitive
10.1523/jneurosci.2260-17.2018,behavioral/cognitive
10.1523/jneurosci.1182-17.2018,systems/circuits
10.1523/jneurosci.1285-17.2018,behavioral/cognitive
10.1523/jneurosci.0022-18.2018,cellular/molecular
10.1523/jneurosci.3481-17.2018,behavioral/cognitive
10.1523/jneurosci.3234-17.2018,behavioral/cognitive
10.1523/jneurosci.2684-17.2018,cellular/molecular
10.1523/jneurosci.2663-16.2018,cellular/molecular
10.1523/jneurosci.3288-17.2018,systems/circuits
10.1523/jneurosci.2107-17.2018,systems/circuits
10.1523/jneurosci.0024-18.2018,systems/circuits
10.1523/jneurosci.2376-17.2018,neurobiology of disease
10.1523/jneurosci.3152-17.2018,systems/circuits
10.1523/jneurosci.2651-17.2018,behavioral/cognitive
10.1523/jneurosci.2312-17.2018,behavioral/cognitive
10.1523/jneurosci.2767-17.2018,systems/circuits
10.1523/jneurosci.0217-18.2018,behavioral/cognitive
10.1523/jneurosci.3119-17.2018,development/plasticity/repair
10.1523/jneurosci.3064-17.2018,development/plasticity/repair
10.1523/jneurosci.2034-17.2018,development/plasticity/repair
10.1523/jneurosci.1788-17.2018,cellular/molecular
10.1523/jneurosci.2513-17.2018,neurobiology of disease
10.1523/jneurosci.1870-17.2018,systems/circuits
10.1523/jneurosci.2528-17.2018,cellular/molecular
10.1523/jneurosci.0188-18.2018,systems/circuits
10.1523/jneurosci.2061-17.2018,cellular/molecular
10.1523/jneurosci.2350-17.2018,behavioral/cognitive
10.1523/jneurosci.3577-17.2018,cellular/molecular
10.1523/jneurosci.3365-17.2018,behavioral/cognitive
10.1523/jneurosci.2343-17.2018,neurobiology of disease
10.1523/jneurosci.2858-17.2018,systems/circuits
10.1523/jneurosci.3184-17.2018,neurobiology of disease
10.1523/jneurosci.0074-18.2018,development/plasticity/repair
10.1523/jneurosci.3002-17.2018,systems/circuits
10.1523/jneurosci.2307-17.2018,behavioral/cognitive
10.1523/jneurosci.2891-17.2018,systems/circuits
10.1523/jneurosci.2369-17.2018,neurobiology of disease
10.1523/jneurosci.1587-17.2018,systems/circuits
10.1523/jneurosci.1913-17.2018,cellular/molecular
10.1523/jneurosci.3212-17.2018,cellular/molecular
10.1523/jneurosci.2310-17.2018,cellular/molecular
10.1523/jneurosci.2518-17.2018,systems/circuits
10.1523/jneurosci.2501-17.2018,behavioral/cognitive
10.1523/jneurosci.2193-17.2018,neurobiology of disease
10.1523/jneurosci.2817-17.2018,behavioral/cognitive
10.1523/jneurosci.3505-17.2018,behavioral/cognitive
10.1523/jneurosci.3466-17.2018,systems/circuits
10.1523/jneurosci.2031-17.2018,development/plasticity/repair
10.1523/jneurosci.1089-17.2018,behavioral/cognitive
10.1523/jneurosci.2488-17.2018,other
10.1523/jneurosci.1686-17.2018,cellular/molecular
10.1523/jneurosci.2440-17.2018,systems/circuits
10.1523/jneurosci.2561-17.2018,behavioral/cognitive
10.1523/jneurosci.2221-17.2018,systems/circuits
10.1523/jneurosci.2631-17.2018,development/plasticity/repair
10.1523/jneurosci.2967-17.2018,cellular/molecular
10.1523/jneurosci.2643-17.2018,cellular/molecular
10.1523/jneurosci.2225-17.2018,systems/circuits
10.1523/jneurosci.0026-18.2018,behavioral/cognitive
10.1523/jneurosci.2451-17.2018,neurobiology of disease
10.1523/jneurosci.2360-17.2018,behavioral/cognitive
10.1523/jneurosci.2693-17.2018,behavioral/cognitive
10.1523/jneurosci.1864-17.2018,development/plasticity/repair
10.1523/jneurosci.2081-17.2018,cellular/molecular
10.1523/jneurosci.2116-17.2018,systems/circuits
10.1523/jneurosci.1939-17.2018,behavioral/cognitive
10.1523/jneurosci.2479-17.2018,other
10.1523/jneurosci.2964-17.2018,neurobiology of disease
10.1523/jneurosci.3368-17.2018,neurobiology of disease
10.1523/jneurosci.3126-17.2018,behavioral/cognitive
10.1523/jneurosci.3273-17.2018,behavioral/cognitive
10.1523/jneurosci.1802-17.2017,systems/circuits
10.1523/jneurosci.3377-17.2018,neurobiology of disease
10.1523/jneurosci.3082-17.2018,neurobiology of disease
10.1523/jneurosci.3207-17.2018,cellular/molecular
10.1523/jneurosci.2530-17.2018,behavioral/cognitive
10.1523/jneurosci.3216-17.2018,behavioral/cognitive
10.1523/jneurosci.0848-17.2018,neurobiology of disease
10.1523/jneurosci.1814-17.2018,systems/circuits
10.1523/jneurosci.2562-17.2018,behavioral/cognitive
10.1523/jneurosci.2173-17.2018,systems/circuits
10.1523/jneurosci.2640-17.2018,behavioral/cognitive
10.1523/jneurosci.3245-17.2018,neurobiology of disease
10.1523/jneurosci.3642-17.2018,neurobiology of disease
10.1523/jneurosci.1135-17.2017,other
10.1523/jneurosci.1136-17.2017,other
10.1523/jneurosci.1532-17.2018,neurobiology of disease
10.1523/jneurosci.1242-17.2018,behavioral/cognitive
10.1523/jneurosci.2382-17.2018,behavioral/cognitive
10.1523/jneurosci.2472-17.2018,development/plasticity/repair
10.1523/jneurosci.0907-17.2018,behavioral/cognitive
10.1523/jneurosci.2985-17.2018,neurobiology of disease
10.1523/jneurosci.2460-17.2017,behavioral/cognitive
10.1523/jneurosci.2241-17.2018,systems/circuits
10.1523/jneurosci.3058-17.2018,systems/circuits
10.1523/jneurosci.3342-17.2018,systems/circuits
10.1523/jneurosci.1428-17.2017,systems/circuits
10.1523/jneurosci.1740-17.2018,development/plasticity/repair
10.1523/jneurosci.1458-17.2018,cellular/molecular
10.1523/jneurosci.3006-17.2018,behavioral/cognitive
10.1523/jneurosci.3195-17.2018,neurobiology of disease
10.1523/jneurosci.2645-17.2017,behavioral/cognitive
10.1523/jneurosci.0188-17.2018,systems/circuits
10.1523/jneurosci.2886-17.2018,systems/circuits
10.1523/jneurosci.2828-17.2018,neurobiology of disease
10.1523/jneurosci.2412-17.2018,neurobiology of disease
10.1523/jneurosci.2848-17.2018,behavioral/cognitive
10.1523/jneurosci.3035-17.2018,development/plasticity/repair
10.1523/jneurosci.2270-17.2017,systems/circuits
10.1523/jneurosci.1812-17.2018,behavioral/cognitive
10.1523/jneurosci.1638-17.2018,behavioral/cognitive
10.1523/jneurosci.0889-17.2017,behavioral/cognitive
10.1523/jneurosci.0599-17.2018,behavioral/cognitive
10.1523/jneurosci.2619-17.2018,cellular/molecular
10.1523/jneurosci.3067-17.2018,behavioral/cognitive
10.1523/jneurosci.0674-16.2018,neurobiology of disease
10.1523/jneurosci.2244-17.2018,development/plasticity/repair
10.1523/jneurosci.3022-17.2018,behavioral/cognitive
10.1523/jneurosci.3102-17.2018,systems/circuits
10.1523/jneurosci.2362-17.2018,cellular/molecular
10.1523/jneurosci.2272-17.2018,development/plasticity/repair
10.1523/jneurosci.2470-17.2018,behavioral/cognitive
10.1523/jneurosci.1930-17.2018,other
10.1523/jneurosci.2189-17.2017,behavioral/cognitive
10.1523/jneurosci.2432-17.2018,systems/circuits
10.1523/jneurosci.2084-17.2018,systems/circuits
10.1523/jneurosci.2496-17.2018,systems/circuits
10.1523/jneurosci.2200-17.2018,behavioral/cognitive
10.1523/jneurosci.2659-17.2018,systems/circuits
10.1523/jneurosci.2724-17.2018,behavioral/cognitive
10.1523/jneurosci.2179-17.2018,cellular/molecular
10.1523/jneurosci.2197-17.2018,neurobiology of disease
10.1523/jneurosci.0669-17.2018,development/plasticity/repair
10.1523/jneurosci.2487-17.2018,development/plasticity/repair
10.1523/jneurosci.1728-17.2018,behavioral/cognitive
10.1523/jneurosci.2816-17.2018,behavioral/cognitive
10.1523/jneurosci.0953-17.2018,development/plasticity/repair
10.1523/jneurosci.2811-17.2018,behavioral/cognitive
10.1523/jneurosci.2282-17.2018,neurobiology of disease
10.1523/jneurosci.1995-17.2018,behavioral/cognitive
10.1523/jneurosci.1922-17.2018,other
10.1523/jneurosci.2088-17.2018,behavioral/cognitive
10.1523/jneurosci.2340-17.2018,behavioral/cognitive
10.1523/jneurosci.1433-17.2018,behavioral/cognitive
10.1523/jneurosci.0714-17.2018,systems/circuits
10.1523/jneurosci.1843-17.2017,cellular/molecular
10.1523/jneurosci.3476-17.2018,cellular/molecular
10.1523/jneurosci.2126-17.2018,development/plasticity/repair
10.1523/jneurosci.2337-17.2018,behavioral/cognitive
10.1523/jneurosci.2873-17.2018,systems/circuits
10.1523/jneurosci.2304-17.2018,systems/circuits
10.1523/jneurosci.2717-17.2018,systems/circuits
10.1523/jneurosci.2545-17.2018,systems/circuits
10.1523/jneurosci.1952-17.2017,behavioral/cognitive
10.1523/jneurosci.2568-17.2018,systems/circuits
10.1523/jneurosci.3081-17.2018,neurobiology of disease
10.1523/jneurosci.0712-17.2018,development/plasticity/repair
10.1523/jneurosci.1756-17.2018,neurobiology of disease
10.1523/jneurosci.2474-17.2017,systems/circuits
10.1523/jneurosci.1372-16.2018,other
10.1523/jneurosci.1492-17.2017,systems/circuits
10.1523/jneurosci.1748-17.2017,behavioral/cognitive
10.1523/jneurosci.3191-17.2018,behavioral/cognitive
10.1523/jneurosci.2182-17.2018,systems/circuits
10.1523/jneurosci.2966-17.2018,behavioral/cognitive
10.1523/jneurosci.2021-17.2017,systems/circuits
10.1523/jneurosci.1931-17.2018,neurobiology of disease
10.1523/jneurosci.2341-17.2018,cellular/molecular
10.1523/jneurosci.1489-17.2018,systems/circuits
10.1523/jneurosci.1962-17.2018,development/plasticity/repair
10.1523/jneurosci.0141-17.2018,systems/circuits
10.1523/jneurosci.2011-17.2018,behavioral/cognitive
10.1523/jneurosci.2257-17.2018,development/plasticity/repair
10.1523/jneurosci.2155-17.2018,behavioral/cognitive
10.1523/jneurosci.1908-17.2018,cellular/molecular
10.1523/jneurosci.2125-17.2018,cellular/molecular
10.1523/jneurosci.2457-17.2017,systems/circuits
10.1523/jneurosci.2335-17.2017,systems/circuits
10.1523/jneurosci.2673-17.2018,neurobiology of disease
10.1523/jneurosci.0508-17.2018,other
10.1523/jneurosci.4051-15.2017,neurobiology of disease
10.1523/jneurosci.2415-17.2017,systems/circuits
10.1523/jneurosci.0813-17.2017,neurobiology of disease
10.1523/jneurosci.2715-17.2018,development/plasticity/repair
10.1523/jneurosci.1540-17.2018,development/plasticity/repair
10.1523/jneurosci.2363-17.2017,systems/circuits
10.1523/jneurosci.2821-17.2018,neurobiology of disease
10.1523/jneurosci.1595-17.2018,systems/circuits
10.1523/jneurosci.3530-16.2017,behavioral/cognitive
10.1523/jneurosci.2389-17.2017,behavioral/cognitive
10.1523/jneurosci.2242-17.2018,cellular/molecular
10.1523/jneurosci.2795-17.2017,systems/circuits
10.1523/jneurosci.0538-17.2018,cellular/molecular
10.1523/jneurosci.1291-17.2018,development/plasticity/repair
10.1523/jneurosci.1519-17.2017,systems/circuits
10.1523/jneurosci.1566-17.2017,behavioral/cognitive
10.1523/jneurosci.0346-17.2017,neurobiology of disease
10.1523/jneurosci.2006-17.2017,development/plasticity/repair
10.1523/jneurosci.2793-17.2017,cellular/molecular
10.1523/jneurosci.1660-17.2017,development/plasticity/repair
10.1523/jneurosci.3953-16.2017,development/plasticity/repair
10.1523/jneurosci.2625-17.2017,cellular/molecular
10.1523/jneurosci.2893-17.2017,development/plasticity/repair
10.1523/jneurosci.0635-17.2017,systems/circuits
10.1523/jneurosci.1773-17.2017,systems/circuits
10.1523/jneurosci.2798-17.2017,systems/circuits
10.1523/jneurosci.1641-17.2017,development/plasticity/repair
10.1523/jneurosci.2503-17.2018,neurobiology of disease
10.1523/jneurosci.2602-17.2017,behavioral/cognitive
10.1523/jneurosci.3091-17.2017,behavioral/cognitive
10.1523/jneurosci.1548-17.2017,cellular/molecular
10.1523/jneurosci.1716-17.2017,behavioral/cognitive
10.1523/jneurosci.1688-17.2017,systems/circuits
10.1523/jneurosci.1779-17.2017,behavioral/cognitive
10.1523/jneurosci.2097-17.2017,behavioral/cognitive
10.1523/jneurosci.2674-17.2018,development/plasticity/repair
10.1523/jneurosci.1925-17.2017,systems/circuits
10.1523/jneurosci.2428-17.2017,systems/circuits
10.1523/jneurosci.1991-17.2017,cellular/molecular
10.1523/jneurosci.2127-17.2017,neurobiology of disease
10.1523/jneurosci.1875-17.2017,development/plasticity/repair
10.1523/jneurosci.0854-17.2017,behavioral/cognitive
10.1523/jneurosci.0899-17.2017,neurobiology of disease
10.1523/jneurosci.3198-17.2017,behavioral/cognitive
10.1523/jneurosci.1975-17.2017,systems/circuits
10.1523/jneurosci.1412-17.2017,development/plasticity/repair
10.1523/jneurosci.2606-17.2017,behavioral/cognitive
10.1523/jneurosci.1422-17.2017,behavioral/cognitive
10.1523/jneurosci.1111-17.2017,behavioral/cognitive
10.1523/jneurosci.1896-17.2017,development/plasticity/repair
10.1523/jneurosci.1345-17.2017,systems/circuits
10.1523/jneurosci.2988-17.2017,systems/circuits
10.1523/jneurosci.2869-17.2017,systems/circuits
10.1523/jneurosci.1545-17.2017,development/plasticity/repair
10.1523/jneurosci.0491-17.2017,behavioral/cognitive
10.1523/jneurosci.2850-17.2017,behavioral/cognitive
10.1523/jneurosci.1105-17.2017,other
10.1523/jneurosci.1106-17.2017,other
10.1523/jneurosci.2864-16.2017,cellular/molecular
10.1523/jneurosci.1657-17.2017,neurobiology of disease
10.1523/jneurosci.2276-17.2017,development/plasticity/repair
10.1523/jneurosci.1781-17.2017,development/plasticity/repair
10.1523/jneurosci.2658-17.2017,cellular/molecular
10.1523/jneurosci.0843-17.2017,neurobiology of disease
10.1523/jneurosci.0867-17.2017,systems/circuits
10.1523/jneurosci.3007-17.2017,cellular/molecular
10.1523/jneurosci.1357-17.2017,cellular/molecular
10.1523/jneurosci.1305-17.2017,neurobiology of disease
10.1523/jneurosci.1467-17.2017,behavioral/cognitive
10.1523/jneurosci.1044-17.2017,behavioral/cognitive
10.1523/jneurosci.2386-17.2017,systems/circuits
10.1523/jneurosci.1170-17.2017,neurobiology of disease
10.1523/jneurosci.2010-17.2017,neurobiology of disease
10.1523/jneurosci.2234-17.2017,neurobiology of disease
10.1523/jneurosci.1384-17.2017,neurobiology of disease
10.1523/jneurosci.0962-17.2017,cellular/molecular
10.1523/jneurosci.2028-17.2017,neurobiology of disease
10.1523/jneurosci.1739-17.2017,neurobiology of disease
10.1523/jneurosci.3647-16.2017,cellular/molecular
10.1523/jneurosci.2828-16.2017,neurobiology of disease
10.1523/jneurosci.2521-16.2017,systems/circuits
10.1523/jneurosci.2099-17.2017,systems/circuits
10.1523/jneurosci.0662-17.2017,development/plasticity/repair
10.1523/jneurosci.1217-17.2017,development/plasticity/repair
10.1523/jneurosci.0628-17.2017,behavioral/cognitive
10.1523/jneurosci.1318-17.2017,behavioral/cognitive
10.1523/jneurosci.2255-17.2017,development/plasticity/repair
10.1523/jneurosci.1724-17.2017,systems/circuits
10.1523/jneurosci.1515-17.2017,behavioral/cognitive
10.1523/jneurosci.1994-17.2017,cellular/molecular
10.1523/jneurosci.1432-17.2017,systems/circuits
10.1523/jneurosci.1315-17.2017,behavioral/cognitive
10.1523/jneurosci.0831-17.2017,behavioral/cognitive
10.1523/jneurosci.0322-17.2017,behavioral/cognitive
10.1523/jneurosci.1649-17.2017,neurobiology of disease
10.1523/jneurosci.2281-17.2017,cellular/molecular
10.1523/jneurosci.2695-17.2017,cellular/molecular
10.1523/jneurosci.1945-17.2017,systems/circuits
10.1523/jneurosci.2237-17.2017,cellular/molecular
10.1523/jneurosci.1279-17.2017,systems/circuits
10.1523/jneurosci.1511-17.2017,neurobiology of disease
10.1523/jneurosci.2110-17.2017,development/plasticity/repair
10.1523/jneurosci.2453-17.2017,systems/circuits
10.1523/jneurosci.2860-17.2017,behavioral/cognitive
10.1523/jneurosci.1774-17.2017,cellular/molecular
10.1523/jneurosci.1333-17.2017,behavioral/cognitive
10.1523/jneurosci.1797-17.2017,neurobiology of disease
10.1523/jneurosci.1647-17.2017,neurobiology of disease
10.1523/jneurosci.1816-17.2017,cellular/molecular
10.1523/jneurosci.2604-17.2017,behavioral/cognitive
10.1523/jneurosci.1014-17.2017,development/plasticity/repair
10.1523/jneurosci.0016-17.2017,other
10.1523/jneurosci.0017-17.2017,other
10.1523/jneurosci.1348-17.2017,other
10.1523/jneurosci.2521-17.2017,other
10.1523/jneurosci.2458-17.2017,behavioral/cognitive
10.1523/jneurosci.1483-17.2017,neurobiology of disease
10.1523/jneurosci.1295-17.2017,behavioral/cognitive
10.1523/jneurosci.1550-17.2017,neurobiology of disease
10.1523/jneurosci.3444-16.2017,development/plasticity/repair
10.1523/jneurosci.0988-17.2017,development/plasticity/repair
10.1523/jneurosci.1206-17.2017,behavioral/cognitive
10.1523/jneurosci.2039-17.2017,behavioral/cognitive
10.1523/jneurosci.2589-17.2017,neurobiology of disease
10.1523/jneurosci.1640-17.2017,cellular/molecular
10.1523/jneurosci.0936-17.2017,neurobiology of disease
10.1523/jneurosci.1541-17.2017,cellular/molecular
10.1523/jneurosci.2666-17.2017,cellular/molecular
10.1523/jneurosci.1775-17.2017,behavioral/cognitive
10.1523/jneurosci.1929-17.2017,other
10.1523/jneurosci.1174-17.2017,development/plasticity/repair
10.1523/jneurosci.0027-17.2017,development/plasticity/repair
10.1523/jneurosci.1751-17.2017,cellular/molecular
10.1523/jneurosci.1873-17.2017,systems/circuits
10.1523/jneurosci.0588-17.2017,systems/circuits
10.1523/jneurosci.0343-17.2017,systems/circuits
10.1523/jneurosci.1436-17.2017,systems/circuits
10.1523/jneurosci.0943-17.2017,cellular/molecular
10.1523/jneurosci.2161-17.2017,systems/circuits
10.1523/jneurosci.1677-17.2017,behavioral/cognitive
10.1523/jneurosci.1189-17.2017,behavioral/cognitive
10.1523/jneurosci.2098-17.2017,development/plasticity/repair
10.1523/jneurosci.1346-17.2017,neurobiology of disease
10.1523/jneurosci.1628-17.2017,neurobiology of disease
10.1523/jneurosci.3088-16.2017,behavioral/cognitive
10.1523/jneurosci.0986-17.2017,development/plasticity/repair
10.1523/jneurosci.3011-17.2017,other
10.1523/jneurosci.2033-17.2017,systems/circuits
10.1523/jneurosci.2291-17.2017,systems/circuits
10.1523/jneurosci.0750-17.2017,behavioral/cognitive
10.1523/jneurosci.1168-17.2017,cellular/molecular
10.1523/jneurosci.0983-17.2017,neurobiology of disease
10.1523/jneurosci.1942-17.2017,cellular/molecular
10.1523/jneurosci.0001-17.2017,cellular/molecular
10.1523/jneurosci.0862-17.2017,neurobiology of disease
10.1523/jneurosci.2397-17.2017,behavioral/cognitive
10.1523/jneurosci.2396-17.2017,development/plasticity/repair
10.1523/jneurosci.0443-17.2017,neurobiology of disease
10.1523/jneurosci.2009-17.2017,neurobiology of disease
10.1523/jneurosci.1668-17.2017,cellular/molecular
10.1523/jneurosci.1612-17.2017,behavioral/cognitive
10.1523/jneurosci.1393-17.2017,neurobiology of disease
10.1523/jneurosci.5722-12.2017,systems/circuits
10.1523/jneurosci.0755-17.2017,systems/circuits
10.1523/jneurosci.0630-17.2017,behavioral/cognitive
10.1523/jneurosci.0963-17.2017,systems/circuits
10.1523/jneurosci.1171-17.2017,behavioral/cognitive
10.1523/jneurosci.3510-16.2017,cellular/molecular
10.1523/jneurosci.2344-17.2017,behavioral/cognitive
10.1523/jneurosci.3762-16.2017,systems/circuits
10.1523/jneurosci.1528-17.2017,neurobiology of disease
10.1523/jneurosci.2428-16.2017,behavioral/cognitive
10.1523/jneurosci.0893-17.2017,neurobiology of disease
10.1523/jneurosci.2026-17.2017,systems/circuits
